# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:58": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:58", "device connection": "BTH84:BA:20:5E:FF:58", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-1", "time": "18:57:56.919", "channels": [6], "sensor": ["LUX"], "label": ["A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A6"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	38	
1	0	0	0	0	38	
2	0	0	0	0	38	
3	0	0	0	0	39	
4	0	0	0	0	38	
5	0	0	0	0	38	
6	0	0	0	0	38	
7	0	0	0	0	40	
8	0	0	0	0	38	
9	0	0	0	0	38	
10	0	0	0	0	38	
11	0	0	0	0	40	
12	0	0	0	0	39	
13	0	0	0	0	38	
14	0	0	0	0	39	
15	0	0	0	0	39	
0	0	0	0	0	38	
1	0	0	0	0	38	
2	0	0	0	0	38	
3	0	0	0	0	40	
4	0	0	0	0	38	
5	0	0	0	0	38	
6	0	0	0	0	38	
7	0	0	0	0	38	
8	0	0	0	0	34	
9	0	0	0	0	28	
10	0	0	0	0	23	
11	0	0	0	0	23	
12	0	0	0	0	19	
13	0	0	0	0	16	
14	0	0	0	0	14	
15	0	0	0	0	15	
0	0	0	0	0	10	
1	0	0	0	0	8	
2	0	0	0	0	6	
3	0	0	0	0	7	
4	0	0	0	0	5	
5	0	0	0	0	4	
6	0	0	0	0	4	
7	0	0	0	0	6	
8	0	0	0	0	4	
9	0	0	0	0	4	
10	0	0	0	0	3	
11	0	0	0	0	6	
12	0	0	0	0	3	
13	0	0	0	0	3	
14	0	0	0	0	3	
15	0	0	0	0	5	
0	0	0	0	0	3	
1	0	0	0	0	3	
2	0	0	0	0	3	
3	0	0	0	0	5	
4	0	0	0	0	3	
5	0	0	0	0	3	
6	0	0	0	0	3	
7	0	0	0	0	6	
8	0	0	0	0	3	
9	0	0	0	0	3	
10	0	0	0	0	3	
11	0	0	0	0	6	
12	0	0	0	0	3	
13	0	0	0	0	1	
14	0	0	0	0	3	
15	0	0	0	0	6	
0	0	0	0	0	3	
1	0	0	0	0	1	
2	0	0	0	0	3	
3	0	0	0	0	5	
4	0	0	0	0	3	
5	0	0	0	0	1	
6	0	0	0	0	3	
7	0	0	0	0	5	
8	0	0	0	0	3	
9	0	0	0	0	1	
10	0	0	0	0	3	
11	0	0	0	0	6	
12	0	0	0	0	3	
13	0	0	0	0	1	
14	0	0	0	0	4	
15	0	0	0	0	6	
0	0	0	0	0	4	
1	0	0	0	0	2	
2	0	0	0	0	4	
3	0	0	0	0	7	
4	0	0	0	0	6	
5	0	0	0	0	8	
6	0	0	0	0	13	
7	0	0	0	0	17	
8	0	0	0	0	17	
9	0	0	0	0	17	
10	0	0	0	0	19	
11	0	0	0	0	21	
12	0	0	0	0	20	
13	0	0	0	0	18	
14	0	0	0	0	19	
15	0	0	0	0	21	
0	0	0	0	0	19	
1	0	0	0	0	17	
2	0	0	0	0	19	
3	0	0	0	0	21	
4	0	0	0	0	19	
5	0	0	0	0	17	
6	0	0	0	0	19	
7	0	0	0	0	21	
8	0	0	0	0	19	
9	0	0	0	0	17	
10	0	0	0	0	19	
11	0	0	0	0	21	
12	0	0	0	0	19	
13	0	0	0	0	17	
14	0	0	0	0	19	
15	0	0	0	0	20	
0	0	0	0	0	18	
1	0	0	0	0	16	
2	0	0	0	0	17	
3	0	0	0	0	19	
4	0	0	0	0	16	
5	0	0	0	0	14	
6	0	0	0	0	15	
7	0	0	0	0	15	
8	0	0	0	0	12	
9	0	0	0	0	9	
