# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:58": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:58", "device connection": "BTH84:BA:20:5E:FF:58", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-5-7", "time": "17:56:59.916", "channels": [4], "sensor": ["EEGBITREV"], "label": ["A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	0	
1	0	0	0	0	142	
2	0	0	0	0	75	
3	0	0	0	0	407	
4	0	0	0	0	272	
5	0	0	0	0	0	
6	0	0	0	0	0	
7	0	0	0	0	457	
8	0	0	0	0	150	
9	0	0	0	0	146	
10	0	0	0	0	15	
11	0	0	0	0	431	
12	0	0	0	0	15	
13	0	0	0	0	476	
14	0	0	0	0	242	
15	0	0	0	0	573	
0	0	0	0	0	208	
1	0	0	0	0	248	
2	0	0	0	0	133	
3	0	0	0	0	327	
4	0	0	0	0	77	
5	0	0	0	0	441	
6	0	0	0	0	454	
7	0	0	0	0	239	
8	0	0	0	0	236	
9	0	0	0	0	460	
10	0	0	0	0	442	
11	0	0	0	0	627	
12	0	0	0	0	287	
13	0	0	0	0	422	
14	0	0	0	0	438	
15	0	0	0	0	144	
0	0	0	0	0	316	
1	0	0	0	0	619	
2	0	0	0	0	293	
3	0	0	0	0	355	
4	0	0	0	0	327	
5	0	0	0	0	750	
6	0	0	0	0	223	
7	0	0	0	0	539	
8	0	0	0	0	437	
9	0	0	0	0	758	
10	0	0	0	0	449	
11	0	0	0	0	319	
12	0	0	0	0	233	
13	0	0	0	0	218	
14	0	0	0	0	420	
15	0	0	0	0	378	
0	0	0	0	0	18	
1	0	0	0	0	630	
2	0	0	0	0	255	
3	0	0	0	0	543	
4	0	0	0	0	0	
5	0	0	0	0	797	
6	0	0	0	0	479	
7	0	0	0	0	372	
8	0	0	0	0	387	
9	0	0	0	0	412	
10	0	0	0	0	78	
11	0	0	0	0	518	
12	0	0	0	0	240	
13	0	0	0	0	764	
14	0	0	0	0	0	
15	0	0	0	0	344	
0	0	0	0	0	340	
1	0	0	0	0	452	
2	0	0	0	0	162	
3	0	0	0	0	281	
4	0	0	0	0	173	
5	0	0	0	0	669	
6	0	0	0	0	265	
7	0	0	0	0	348	
8	0	0	0	0	152	
9	0	0	0	0	364	
10	0	0	0	0	121	
11	0	0	0	0	146	
12	0	0	0	0	44	
13	0	0	0	0	519	
14	0	0	0	0	570	
15	0	0	0	0	298	
0	0	0	0	0	82	
1	0	0	0	0	354	
2	0	0	0	0	475	
3	0	0	0	0	501	
4	0	0	0	0	237	
5	0	0	0	0	340	
6	0	0	0	0	333	
7	0	0	0	0	547	
8	0	0	0	0	348	
9	0	0	0	0	623	
10	0	0	0	0	152	
11	0	0	0	0	364	
12	0	0	0	0	657	
13	0	0	0	0	578	
14	0	0	0	0	252	
15	0	0	0	0	458	
0	0	0	0	0	516	
1	0	0	0	0	825	
2	0	0	0	0	231	
3	0	0	0	0	620	
4	0	0	0	0	403	
5	0	0	0	0	390	
6	0	0	0	0	381	
7	0	0	0	0	807	
8	0	0	0	0	381	
9	0	0	0	0	382	
10	0	0	0	0	316	
11	0	0	0	0	586	
12	0	0	0	0	356	
13	0	0	0	0	504	
14	0	0	0	0	484	
15	0	0	0	0	399	
0	0	0	0	0	198	
1	0	0	0	0	758	
2	0	0	0	0	476	
3	0	0	0	0	384	
4	0	0	0	0	525	
5	0	0	0	0	673	
6	0	0	0	0	335	
7	0	0	0	0	507	
8	0	0	0	0	275	
9	0	0	0	0	572	
10	0	0	0	0	453	
11	0	0	0	0	429	
12	0	0	0	0	447	
13	0	0	0	0	748	
14	0	0	0	0	569	
15	0	0	0	0	465	
0	0	0	0	0	205	
1	0	0	0	0	412	
2	0	0	0	0	530	
3	0	0	0	0	438	
4	0	0	0	0	672	
5	0	0	0	0	367	
6	0	0	0	0	351	
7	0	0	0	0	377	
8	0	0	0	0	475	
9	0	0	0	0	552	
10	0	0	0	0	411	
11	0	0	0	0	865	
12	0	0	0	0	620	
13	0	0	0	0	345	
14	0	0	0	0	272	
15	0	0	0	0	353	
0	0	0	0	0	317	
1	0	0	0	0	675	
2	0	0	0	0	352	
3	0	0	0	0	711	
4	0	0	0	0	512	
5	0	0	0	0	300	
6	0	0	0	0	232	
7	0	0	0	0	652	
8	0	0	0	0	344	
9	0	0	0	0	642	
10	0	0	0	0	609	
11	0	0	0	0	423	
12	0	0	0	0	307	
13	0	0	0	0	512	
14	0	0	0	0	542	
15	0	0	0	0	296	
0	0	0	0	0	303	
1	0	0	0	0	423	
2	0	0	0	0	261	
3	0	0	0	0	472	
4	0	0	0	0	183	
5	0	0	0	0	444	
6	0	0	0	0	441	
7	0	0	0	0	538	
8	0	0	0	0	355	
9	0	0	0	0	680	
10	0	0	0	0	818	
11	0	0	0	0	665	
12	0	0	0	0	321	
13	0	0	0	0	336	
14	0	0	0	0	470	
15	0	0	0	0	779	
0	0	0	0	0	326	
1	0	0	0	0	525	
2	0	0	0	0	508	
3	0	0	0	0	664	
4	0	0	0	0	295	
5	0	0	0	0	328	
6	0	0	0	0	592	
7	0	0	0	0	578	
8	0	0	0	0	518	
9	0	0	0	0	348	
10	0	0	0	0	639	
11	0	0	0	0	446	
12	0	0	0	0	200	
13	0	0	0	0	455	
14	0	0	0	0	469	
15	0	0	0	0	506	
0	0	0	0	0	336	
1	0	0	0	0	352	
2	0	0	0	0	537	
3	0	0	0	0	438	
4	0	0	0	0	654	
5	0	0	0	0	435	
6	0	0	0	0	302	
7	0	0	0	0	593	
8	0	0	0	0	412	
9	0	0	0	0	525	
10	0	0	0	0	460	
11	0	0	0	0	759	
12	0	0	0	0	431	
13	0	0	0	0	526	
14	0	0	0	0	612	
15	0	0	0	0	539	
0	0	0	0	0	1018	
1	0	0	0	0	407	
2	0	0	0	0	316	
3	0	0	0	0	408	
4	0	0	0	0	586	
5	0	0	0	0	462	
6	0	0	0	0	374	
7	0	0	0	0	586	
8	0	0	0	0	647	
9	0	0	0	0	751	
10	0	0	0	0	215	
11	0	0	0	0	449	
12	0	0	0	0	683	
13	0	0	0	0	857	
14	0	0	0	0	146	
15	0	0	0	0	692	
0	0	0	0	0	534	
1	0	0	0	0	437	
2	0	0	0	0	511	
3	0	0	0	0	0	
4	0	0	0	0	0	
5	0	0	0	0	0	
6	0	0	0	0	0	
7	0	0	0	0	0	
8	0	0	0	0	0	
9	0	0	0	0	0	
10	0	0	0	0	0	
11	0	0	0	0	0	
12	0	0	0	0	0	
13	0	0	0	0	0	
14	0	0	0	0	0	
15	0	0	0	0	0	
0	0	0	0	0	615	
1	0	0	0	0	1018	
2	0	0	0	0	1019	
3	0	0	0	0	1018	
4	0	0	0	0	1018	
5	0	0	0	0	1018	
6	0	0	0	0	1019	
7	0	0	0	0	1019	
8	0	0	0	0	1018	
9	0	0	0	0	1018	
10	0	0	0	0	1019	
11	0	0	0	0	1018	
12	0	0	0	0	1018	
13	0	0	0	0	1018	
14	0	0	0	0	1018	
15	0	0	0	0	1018	
0	0	0	0	0	1018	
1	0	0	0	0	1018	
2	0	0	0	0	1018	
3	0	0	0	0	1018	
4	0	0	0	0	924	
5	0	0	0	0	698	
6	0	0	0	0	1018	
7	0	0	0	0	720	
8	0	0	0	0	700	
9	0	0	0	0	487	
10	0	0	0	0	503	
11	0	0	0	0	818	
12	0	0	0	0	451	
13	0	0	0	0	335	
14	0	0	0	0	538	
15	0	0	0	0	595	
0	0	0	0	0	828	
1	0	0	0	0	380	
2	0	0	0	0	364	
3	0	0	0	0	285	
4	0	0	0	0	703	
5	0	0	0	0	252	
6	0	0	0	0	249	
7	0	0	0	0	137	
8	0	0	0	0	0	
9	0	0	0	0	193	
10	0	0	0	0	0	
11	0	0	0	0	0	
12	0	0	0	0	0	
13	0	0	0	0	0	
14	0	0	0	0	0	
15	0	0	0	0	0	
0	0	0	0	0	0	
1	0	0	0	0	0	
2	0	0	0	0	0	
3	0	0	0	0	0	
4	0	0	0	0	120	
5	0	0	0	0	264	
6	0	0	0	0	816	
7	0	0	0	0	1018	
8	0	0	0	0	1018	
9	0	0	0	0	1018	
10	0	0	0	0	1019	
11	0	0	0	0	1018	
12	0	0	0	0	1018	
13	0	0	0	0	1018	
14	0	0	0	0	1019	
15	0	0	0	0	1018	
0	0	0	0	0	1018	
1	0	0	0	0	1018	
2	0	0	0	0	1019	
3	0	0	0	0	1018	
4	0	0	0	0	1018	
5	0	0	0	0	1018	
6	0	0	0	0	1019	
7	0	0	0	0	1018	
8	0	0	0	0	909	
9	0	0	0	0	1018	
10	0	0	0	0	1018	
11	0	0	0	0	968	
12	0	0	0	0	1018	
13	0	0	0	0	801	
14	0	0	0	0	952	
15	0	0	0	0	732	
0	0	0	0	0	840	
1	0	0	0	0	526	
2	0	0	0	0	861	
3	0	0	0	0	690	
4	0	0	0	0	798	
5	0	0	0	0	350	
6	0	0	0	0	737	
7	0	0	0	0	571	
8	0	0	0	0	630	
9	0	0	0	0	305	
10	0	0	0	0	613	
11	0	0	0	0	835	
12	0	0	0	0	721	
13	0	0	0	0	0	
14	0	0	0	0	135	
15	0	0	0	0	294	
0	0	0	0	0	625	
1	0	0	0	0	233	
2	0	0	0	0	512	
3	0	0	0	0	0	
4	0	0	0	0	415	
5	0	0	0	0	252	
6	0	0	0	0	531	
7	0	0	0	0	280	
8	0	0	0	0	295	
9	0	0	0	0	226	
10	0	0	0	0	372	
11	0	0	0	0	0	
12	0	0	0	0	243	
13	0	0	0	0	0	
14	0	0	0	0	286	
15	0	0	0	0	139	
0	0	0	0	0	335	
1	0	0	0	0	164	
2	0	0	0	0	396	
3	0	0	0	0	405	
4	0	0	0	0	687	
5	0	0	0	0	354	
6	0	0	0	0	627	
7	0	0	0	0	572	
8	0	0	0	0	609	
9	0	0	0	0	220	
10	0	0	0	0	585	
11	0	0	0	0	743	
12	0	0	0	0	694	
13	0	0	0	0	174	
14	0	0	0	0	892	
15	0	0	0	0	192	
0	0	0	0	0	634	
1	0	0	0	0	423	
2	0	0	0	0	778	
3	0	0	0	0	0	
4	0	0	0	0	599	
5	0	0	0	0	87	
6	0	0	0	0	739	
7	0	0	0	0	0	
8	0	0	0	0	221	
9	0	0	0	0	100	
10	0	0	0	0	263	
11	0	0	0	0	0	
12	0	0	0	0	236	
13	0	0	0	0	0	
14	0	0	0	0	415	
15	0	0	0	0	95	
0	0	0	0	0	451	
1	0	0	0	0	378	
2	0	0	0	0	323	
3	0	0	0	0	111	
4	0	0	0	0	612	
5	0	0	0	0	0	
6	0	0	0	0	426	
7	0	0	0	0	261	
8	0	0	0	0	820	
9	0	0	0	0	138	
10	0	0	0	0	402	
11	0	0	0	0	179	
12	0	0	0	0	657	
13	0	0	0	0	303	
14	0	0	0	0	1018	
15	0	0	0	0	279	
0	0	0	0	0	688	
1	0	0	0	0	316	
2	0	0	0	0	617	
3	0	0	0	0	712	
4	0	0	0	0	626	
5	0	0	0	0	558	
6	0	0	0	0	842	
7	0	0	0	0	642	
8	0	0	0	0	802	
9	0	0	0	0	570	
10	0	0	0	0	664	
11	0	0	0	0	451	
12	0	0	0	0	892	
13	0	0	0	0	707	
14	0	0	0	0	724	
15	0	0	0	0	377	
0	0	0	0	0	620	
1	0	0	0	0	414	
2	0	0	0	0	624	
3	0	0	0	0	418	
4	0	0	0	0	671	
5	0	0	0	0	393	
6	0	0	0	0	1018	
7	0	0	0	0	885	
8	0	0	0	0	909	
9	0	0	0	0	790	
10	0	0	0	0	1018	
11	0	0	0	0	625	
12	0	0	0	0	1018	
13	0	0	0	0	590	
14	0	0	0	0	1018	
15	0	0	0	0	639	
0	0	0	0	0	796	
1	0	0	0	0	603	
2	0	0	0	0	1018	
3	0	0	0	0	334	
4	0	0	0	0	710	
5	0	0	0	0	107	
6	0	0	0	0	331	
7	0	0	0	0	203	
8	0	0	0	0	679	
9	0	0	0	0	202	
10	0	0	0	0	283	
11	0	0	0	0	88	
12	0	0	0	0	407	
13	0	0	0	0	102	
14	0	0	0	0	700	
15	0	0	0	0	244	
0	0	0	0	0	440	
1	0	0	0	0	292	
2	0	0	0	0	766	
3	0	0	0	0	433	
4	0	0	0	0	1018	
5	0	0	0	0	181	
6	0	0	0	0	469	
7	0	0	0	0	350	
