# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:58": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:58", "device connection": "BTH84:BA:20:5E:FF:58", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-5-7", "time": "17:56:59.916", "channels": [4], "sensor": ["EEGBITREV"], "label": ["A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	0	
1	0	0	0	0	143	
2	0	0	0	0	76	
3	0	0	0	0	411	
4	0	0	0	0	275	
5	0	0	0	0	0	
6	0	0	0	0	0	
7	0	0	0	0	462	
8	0	0	0	0	152	
9	0	0	0	0	147	
10	0	0	0	0	15	
11	0	0	0	0	435	
12	0	0	0	0	15	
13	0	0	0	0	481	
14	0	0	0	0	244	
15	0	0	0	0	579	
0	0	0	0	0	210	
1	0	0	0	0	250	
2	0	0	0	0	134	
3	0	0	0	0	330	
4	0	0	0	0	78	
5	0	0	0	0	445	
6	0	0	0	0	459	
7	0	0	0	0	241	
8	0	0	0	0	238	
9	0	0	0	0	465	
10	0	0	0	0	446	
11	0	0	0	0	633	
12	0	0	0	0	290	
13	0	0	0	0	426	
14	0	0	0	0	442	
15	0	0	0	0	145	
0	0	0	0	0	319	
1	0	0	0	0	625	
2	0	0	0	0	296	
3	0	0	0	0	359	
4	0	0	0	0	330	
5	0	0	0	0	758	
6	0	0	0	0	225	
7	0	0	0	0	544	
8	0	0	0	0	441	
9	0	0	0	0	766	
10	0	0	0	0	453	
11	0	0	0	0	322	
12	0	0	0	0	235	
13	0	0	0	0	220	
14	0	0	0	0	424	
15	0	0	0	0	382	
0	0	0	0	0	18	
1	0	0	0	0	636	
2	0	0	0	0	258	
3	0	0	0	0	548	
4	0	0	0	0	0	
5	0	0	0	0	805	
6	0	0	0	0	484	
7	0	0	0	0	376	
8	0	0	0	0	391	
9	0	0	0	0	416	
10	0	0	0	0	79	
11	0	0	0	0	523	
12	0	0	0	0	242	
13	0	0	0	0	772	
14	0	0	0	0	0	
15	0	0	0	0	347	
0	0	0	0	0	343	
1	0	0	0	0	457	
2	0	0	0	0	164	
3	0	0	0	0	284	
4	0	0	0	0	175	
5	0	0	0	0	676	
6	0	0	0	0	268	
7	0	0	0	0	351	
8	0	0	0	0	154	
9	0	0	0	0	368	
10	0	0	0	0	122	
11	0	0	0	0	147	
12	0	0	0	0	44	
13	0	0	0	0	524	
14	0	0	0	0	576	
15	0	0	0	0	301	
0	0	0	0	0	83	
1	0	0	0	0	358	
2	0	0	0	0	480	
3	0	0	0	0	506	
4	0	0	0	0	239	
5	0	0	0	0	343	
6	0	0	0	0	336	
7	0	0	0	0	552	
8	0	0	0	0	351	
9	0	0	0	0	629	
10	0	0	0	0	154	
11	0	0	0	0	368	
12	0	0	0	0	664	
13	0	0	0	0	584	
14	0	0	0	0	255	
15	0	0	0	0	463	
0	0	0	0	0	521	
1	0	0	0	0	833	
2	0	0	0	0	233	
3	0	0	0	0	626	
4	0	0	0	0	407	
5	0	0	0	0	394	
6	0	0	0	0	385	
7	0	0	0	0	815	
8	0	0	0	0	385	
9	0	0	0	0	386	
10	0	0	0	0	319	
11	0	0	0	0	592	
12	0	0	0	0	360	
13	0	0	0	0	509	
14	0	0	0	0	489	
15	0	0	0	0	403	
0	0	0	0	0	200	
1	0	0	0	0	766	
2	0	0	0	0	481	
3	0	0	0	0	388	
4	0	0	0	0	530	
5	0	0	0	0	680	
6	0	0	0	0	338	
7	0	0	0	0	512	
8	0	0	0	0	278	
9	0	0	0	0	578	
10	0	0	0	0	458	
11	0	0	0	0	433	
12	0	0	0	0	451	
13	0	0	0	0	755	
14	0	0	0	0	575	
15	0	0	0	0	470	
0	0	0	0	0	207	
1	0	0	0	0	416	
2	0	0	0	0	535	
3	0	0	0	0	442	
4	0	0	0	0	679	
5	0	0	0	0	371	
6	0	0	0	0	355	
7	0	0	0	0	381	
8	0	0	0	0	480	
9	0	0	0	0	558	
10	0	0	0	0	415	
11	0	0	0	0	874	
12	0	0	0	0	626	
13	0	0	0	0	348	
14	0	0	0	0	275	
15	0	0	0	0	357	
0	0	0	0	0	320	
1	0	0	0	0	682	
2	0	0	0	0	356	
3	0	0	0	0	718	
4	0	0	0	0	517	
5	0	0	0	0	303	
6	0	0	0	0	234	
7	0	0	0	0	659	
8	0	0	0	0	347	
9	0	0	0	0	648	
10	0	0	0	0	615	
11	0	0	0	0	427	
12	0	0	0	0	310	
13	0	0	0	0	517	
14	0	0	0	0	547	
15	0	0	0	0	299	
0	0	0	0	0	306	
1	0	0	0	0	427	
2	0	0	0	0	264	
3	0	0	0	0	477	
4	0	0	0	0	185	
5	0	0	0	0	448	
6	0	0	0	0	445	
