# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:58": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:58", "device connection": "BTH84:BA:20:5E:FF:58", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-5-7", "time": "17:49:40.73", "channels": [4], "sensor": ["EEGBITREV"], "label": ["A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	346	
1	0	0	0	0	607	
2	0	0	0	0	499	
3	0	0	0	0	564	
4	0	0	0	0	35	
5	0	0	0	0	537	
6	0	0	0	0	474	
7	0	0	0	0	830	
8	0	0	0	0	415	
9	0	0	0	0	589	
10	0	0	0	0	472	
11	0	0	0	0	660	
12	0	0	0	0	409	
13	0	0	0	0	759	
14	0	0	0	0	235	
15	0	0	0	0	626	
0	0	0	0	0	466	
1	0	0	0	0	705	
2	0	0	0	0	68	
3	0	0	0	0	509	
4	0	0	0	0	371	
5	0	0	0	0	740	
6	0	0	0	0	470	
7	0	0	0	0	866	
8	0	0	0	0	452	
9	0	0	0	0	880	
10	0	0	0	0	279	
11	0	0	0	0	591	
12	0	0	0	0	371	
13	0	0	0	0	749	
14	0	0	0	0	400	
15	0	0	0	0	779	
0	0	0	0	0	482	
1	0	0	0	0	684	
2	0	0	0	0	245	
3	0	0	0	0	750	
4	0	0	0	0	297	
5	0	0	0	0	987	
6	0	0	0	0	434	
7	0	0	0	0	570	
8	0	0	0	0	311	
9	0	0	0	0	715	
10	0	0	0	0	324	
11	0	0	0	0	701	
12	0	0	0	0	393	
13	0	0	0	0	755	
14	0	0	0	0	121	
15	0	0	0	0	622	
0	0	0	0	0	449	
1	0	0	0	0	812	
2	0	0	0	0	435	
3	0	0	0	0	557	
4	0	0	0	0	441	
5	0	0	0	0	797	
6	0	0	0	0	358	
7	0	0	0	0	813	
8	0	0	0	0	327	
9	0	0	0	0	809	
10	0	0	0	0	272	
11	0	0	0	0	582	
12	0	0	0	0	298	
13	0	0	0	0	914	
14	0	0	0	0	388	
15	0	0	0	0	676	
0	0	0	0	0	322	
1	0	0	0	0	780	
2	0	0	0	0	577	
3	0	0	0	0	805	
4	0	0	0	0	350	
5	0	0	0	0	952	
6	0	0	0	0	267	
7	0	0	0	0	634	
8	0	0	0	0	294	
9	0	0	0	0	683	
10	0	0	0	0	545	
11	0	0	0	0	918	
12	0	0	0	0	392	
13	0	0	0	0	792	
14	0	0	0	0	347	
15	0	0	0	0	818	
0	0	0	0	0	181	
1	0	0	0	0	920	
2	0	0	0	0	303	
3	0	0	0	0	728	
4	0	0	0	0	382	
5	0	0	0	0	762	
