# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FF:58": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FF:58", "device connection": "BTH84:BA:20:5E:FF:58", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-1", "time": "18:56:10.299", "channels": [5], "sensor": ["ACCBITREV"], "label": ["A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A5"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	623	
1	0	0	0	0	615	
2	0	0	0	0	625	
3	0	0	0	0	648	
4	0	0	0	0	626	
5	0	0	0	0	628	
6	0	0	0	0	632	
7	0	0	0	0	625	
8	0	0	0	0	621	
9	0	0	0	0	626	
10	0	0	0	0	631	
11	0	0	0	0	627	
12	0	0	0	0	621	
13	0	0	0	0	624	
14	0	0	0	0	628	
15	0	0	0	0	625	
0	0	0	0	0	620	
1	0	0	0	0	623	
2	0	0	0	0	625	
3	0	0	0	0	623	
4	0	0	0	0	621	
5	0	0	0	0	623	
6	0	0	0	0	627	
7	0	0	0	0	623	
8	0	0	0	0	621	
9	0	0	0	0	624	
10	0	0	0	0	628	
11	0	0	0	0	625	
12	0	0	0	0	620	
13	0	0	0	0	624	
14	0	0	0	0	629	
15	0	0	0	0	624	
0	0	0	0	0	623	
1	0	0	0	0	628	
2	0	0	0	0	632	
3	0	0	0	0	628	
4	0	0	0	0	622	
5	0	0	0	0	625	
6	0	0	0	0	629	
7	0	0	0	0	625	
8	0	0	0	0	622	
9	0	0	0	0	628	
10	0	0	0	0	631	
11	0	0	0	0	625	
12	0	0	0	0	621	
13	0	0	0	0	626	
14	0	0	0	0	631	
15	0	0	0	0	624	
0	0	0	0	0	625	
1	0	0	0	0	624	
2	0	0	0	0	627	
3	0	0	0	0	626	
4	0	0	0	0	623	
5	0	0	0	0	626	
6	0	0	0	0	630	
7	0	0	0	0	620	
8	0	0	0	0	614	
9	0	0	0	0	621	
10	0	0	0	0	624	
11	0	0	0	0	621	
12	0	0	0	0	618	
13	0	0	0	0	622	
14	0	0	0	0	626	
15	0	0	0	0	626	
0	0	0	0	0	628	
1	0	0	0	0	633	
2	0	0	0	0	641	
3	0	0	0	0	645	
4	0	0	0	0	650	
5	0	0	0	0	656	
6	0	0	0	0	660	
7	0	0	0	0	653	
8	0	0	0	0	641	
9	0	0	0	0	638	
10	0	0	0	0	632	
11	0	0	0	0	623	
12	0	0	0	0	611	
13	0	0	0	0	605	
14	0	0	0	0	607	
15	0	0	0	0	603	
0	0	0	0	0	597	
1	0	0	0	0	598	
